Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-04-08 00:00:00-04:00,337.29998779296875,342.3299865722656,317.239990234375,323.07000732421875,528500,0.0,0.0
2025-04-09 00:00:00-04:00,317.0299987792969,386.010009765625,316.239990234375,374.79998779296875,937800,0.0,0.0
2025-04-10 00:00:00-04:00,362.6099853515625,366.9100036621094,334.5899963378906,351.45001220703125,672100,0.0,0.0
2025-04-11 00:00:00-04:00,346.8699951171875,346.8699951171875,321.7300109863281,330.3699951171875,850400,0.0,0.0
2025-04-14 00:00:00-04:00,344.05999755859375,348.6300048828125,330.82000732421875,340.6400146484375,480600,0.0,0.0
2025-04-15 00:00:00-04:00,336.4100036621094,342.3599853515625,324.54998779296875,330.7200012207031,399500,0.0,0.0
2025-04-16 00:00:00-04:00,324.4700012207031,325.8999938964844,311.0199890136719,318.5,528500,0.0,0.0
2025-04-17 00:00:00-04:00,321.489990234375,337.010009765625,321.489990234375,334.54998779296875,426900,0.0,0.0
2025-04-21 00:00:00-04:00,328.70001220703125,328.92999267578125,314.6700134277344,326.6600036621094,414900,0.0,0.0
2025-04-22 00:00:00-04:00,327.1499938964844,335.6700134277344,323.010009765625,331.2799987792969,339100,0.0,0.0
2025-04-23 00:00:00-04:00,344.04998779296875,362.489990234375,336.9200134277344,341.4800109863281,558300,0.0,0.0
2025-04-24 00:00:00-04:00,339.2099914550781,354.7799987792969,335.010009765625,354.2200012207031,559800,0.0,0.0
